Nombre cliente,aviso_padre, IDaviso,Provincia,Ciudad,Zona/colonia,Zona aviso,Tipo de operación,Tipo de propiedad,Tipo de aviso,Destaque,Moneda,Precio,Mt2 totales,Ambientes,Habitaciones,Impresiones,Visitas,Leads,Calidad
CRESTALE PROPIEDADES S.A.,NO,53187527,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$146.450,114,3,2,0,10,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53152686,Otros Paises,Uruguay,Maldonado,La Barra,Venta,Terrenos,Desarrollos,Super Destacado,USD,$360.000,1000,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187528,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$193.800,114,4,3,0,4,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53162862,Santa Fe,Funes,Zona 10,Kentucky,Venta,Casa,Avisos,Super Destacado,USD,$0,1248,6,12,8.008,20,,Completo
CRESTALE PROPIEDADES S.A.,NO,53187529,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$15.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187531,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$187.050,129,4,3,0,19,1,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53171155,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Avisos,Simple,USD,$425.000,1200,0,0,119,1,,Completo
CRESTALE PROPIEDADES S.A.,SI,53171156,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Avisos,Simple,USD,$500.000,1200,0,0,123,1,,Completo
CRESTALE PROPIEDADES S.A.,SI,53171201,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Avisos,Super Destacado,USD,$420.000,1452,0,0,1.127,21,1,Completo
CRESTALE PROPIEDADES S.A.,NO,53187559,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$99.000,48,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187560,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$129.000,75,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187561,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$92.000,48,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187562,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$142.000,63,3,2,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187563,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$124.000,63,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187564,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$101.000,48,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187565,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$136.000,63,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187566,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$98.000,56,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187568,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$95.000,48,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187569,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$184.000,106,4,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187570,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$97.000,48,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187571,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$127.000,63,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187572,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$100.000,48,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187573,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$162.000,88,4,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187643,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$27.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187644,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187645,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$24.500,0,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187646,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187647,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187648,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$25.500,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187649,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187650,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187651,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$24.500,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187652,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$22.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187653,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187654,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$25.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187655,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$15.000,0,0,0,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187656,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187657,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187658,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187659,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$25.500,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187660,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$30.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187661,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$28.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187662,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$25.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187683,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$50.800,41,1,0,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187684,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$50.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187685,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$58.800,41,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187686,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$52.800,41,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187699,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$56.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187700,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$68.500,52,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187701,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$58.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187702,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$55.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187707,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$57.580,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187708,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$53.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187709,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$59.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187710,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$87.970,68,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187711,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$49.800,41,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187712,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$57.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187713,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$52.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187714,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$53.800,41,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187715,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$55.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187716,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$54.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187717,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$57.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187718,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$70.000,68,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187723,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$83.500,68,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187724,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$80.500,68,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187725,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$56.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187726,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$71.500,68,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187735,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$82.000,68,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187736,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$54.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187737,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$59.800,41,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187828,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$76.000,30,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187830,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$74.000,30,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187850,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$71.000,28,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187853,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Apartamento,Desarrollos,Super Destacado,USD,$239.216,138,5,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187863,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Apartamento,Desarrollos,Super Destacado,USD,$239.216,138,5,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187869,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$50.000,19,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187872,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Garage,Desarrollos,Super Destacado,USD,$17.500,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187878,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Apartamento,Desarrollos,Super Destacado,USD,$239.216,138,5,3,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187884,Santa Fe,Rosario,Distrito Centro,Luis Agote,Venta,Apartamento,Desarrollos,Super Destacado,USD,$239.216,138,5,3,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187900,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$701.049,237,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187942,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$26.818,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187946,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$202.549,84,4,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187998,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$281.969,140,2,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186450,Santa Fe,Funes,S/D,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,35,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53187999,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$319.321,137,4,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188000,Santa Fe,Rosario,Distrito Centro,,Venta,Casa,Desarrollos,Super Destacado,USD,$246.277,125,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188006,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$114.599,49,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188007,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$120.300,58,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188008,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$634.689,235,7,4,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188011,Santa Fe,Rosario,Distrito Centro,,Venta,Casa,Desarrollos,Super Destacado,USD,$284.450,144,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188013,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$20.610,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188014,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$353.042,170,3,2,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186467,Santa Fe,Funes,S/D,,Venta,Garage,Desarrollos,Super Destacado,Pesos Argentinos,$20.406.177,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186468,Santa Fe,Granadero Baigorria,S/D,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,604,26,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188016,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$234.736,107,3,2,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188023,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$335.000,138,4,3,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188025,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$186.558,77,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186519,Santa Fe,Funes,S/D,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,31,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188031,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$339.365,140,4,3,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186527,Santa Fe,Funes,S/D,,Venta,Garage,Desarrollos,Super Destacado,Pesos Argentinos,$26.970.954,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188032,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$645.953,235,7,4,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188038,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$214.056,112,2,0,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188104,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$170.000,74,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188105,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$75.000,35,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188107,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$120.000,60,2,0,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188108,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$185.000,74,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188116,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$230.000,93,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188236,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$50.985,33,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188246,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$89.331,55,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188266,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$81.431,75,2,1,0,5,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188267,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$50.985,33,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186552,Santa Fe,Funes,Zona 10,Kentucky,Venta,Horizontal,Desarrollos,Super Destacado,,,0,,0,1.300,28,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188269,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Garage,Desarrollos,Super Destacado,USD,$22.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186576,Santa Fe,Funes,S/D,,Venta,Horizontal,Desarrollos,Super Destacado,,,0,,0,10.529,28,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186579,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Desarrollos,Super Destacado,USD,$420.000,1452,0,0,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186580,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Desarrollos,Super Destacado,USD,$850.000,2400,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186581,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Desarrollos,Super Destacado,USD,$500.000,1200,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186583,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Desarrollos,Super Destacado,USD,$950.000,2400,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186584,Santa Fe,Funes,Zona 10,Kentucky,Venta,Terrenos,Desarrollos,Super Destacado,USD,$425.000,1200,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188278,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$86.447,54,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,53186587,Santa Fe,Funes,S/D,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,268,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188281,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$84.521,55,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188298,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Apartamento,Desarrollos,Super Destacado,USD,$133.426,75,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188300,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Apartamento,Desarrollos,Super Destacado,USD,$106.635,67,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188304,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Garage,Desarrollos,Super Destacado,USD,$16.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53186601,Santa Fe,Funes,S/D,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$50.000,40,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188309,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$89.331,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188324,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$87.009,54,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188330,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$73.439,45,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188345,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$173.040,45,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188349,Santa Fe,Rosario,Distrito Centro,Nuestra Señora de Lourdes,Venta,Apartamento,Desarrollos,Super Destacado,USD,$92.700,45,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188351,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$111.482,70,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188352,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$97.020,61,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188353,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Apartamento,Desarrollos,Super Destacado,USD,$118.483,67,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,53188355,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Apartamento,Desarrollos,Super Destacado,USD,$112.559,67,3,2,0,1,,Sin Datos
